LogNum,host,status,logTime,CCN_STATUS,VerifyValue,Name
15238,gumstix interface,INFO    ,15.1234128475,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/001500
15279,gumstix interface,INFO    ,15.1647338867,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/003c00
15320,gumstix interface,INFO    ,15.2056879997,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/001800
15361,gumstix interface,INFO    ,15.2470400333,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/003f00
15403,gumstix interface,INFO    ,15.2883908749,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/006000
15444,gumstix interface,INFO    ,15.32980299,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/009c00
15486,gumstix interface,INFO    ,15.3711550236,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/004e00
15527,gumstix interface,INFO    ,15.4126279354,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/006c00
15568,gumstix interface,INFO    ,15.4542839527,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/009000
15610,gumstix interface,INFO    ,15.4953918457,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/007b00
15652,gumstix interface,INFO    ,15.537047863,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/007200
15693,gumstix interface,INFO    ,15.579529047,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/004b00
15734,gumstix interface,INFO    ,15.620513916,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/005700
15781,gumstix interface,INFO    ,15.6609799862,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/007e00
15822,gumstix interface,INFO    ,15.7080378532,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00d800
15863,gumstix interface,INFO    ,15.7485349178,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00a500
15904,gumstix interface,INFO    ,15.7901299,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/005100
15944,gumstix interface,INFO    ,15.8305048943,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/005d00
15985,gumstix interface,INFO    ,15.8710019588,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/006300
16026,gumstix interface,INFO    ,15.9116208553,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/008d00
16066,gumstix interface,INFO    ,15.9524228573,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/003900
16108,gumstix interface,INFO    ,15.9934689999,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/007500
16148,gumstix interface,INFO    ,16.0346369743,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00c900
16189,gumstix interface,INFO    ,16.0748898983,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/008100
16230,gumstix interface,INFO    ,16.1158139706,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00b700
16272,gumstix interface,INFO    ,16.1573479176,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/009300
16313,gumstix interface,INFO    ,16.1990959644,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00ba00
16354,gumstix interface,INFO    ,16.2396850586,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00a800
16395,gumstix interface,INFO    ,16.2803649902,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00ae00
16435,gumstix interface,INFO    ,16.3214719296,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00f000
16476,gumstix interface,INFO    ,16.361907959,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00b100
16516,gumstix interface,INFO    ,16.4022209644,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00b400
16556,gumstix interface,INFO    ,16.4427790642,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/006900
16596,gumstix interface,INFO    ,16.4820859432,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/009900
16636,gumstix interface,INFO    ,16.5224909782,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/009f00
16675,gumstix interface,INFO    ,16.5625610352,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00c600
16715,gumstix interface,INFO    ,16.6019899845,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00ab00
16755,gumstix interface,INFO    ,16.6419370174,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/008a00
16794,gumstix interface,INFO    ,16.6810610294,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00d500
16834,gumstix interface,INFO    ,16.72143507,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00c000
16874,gumstix interface,INFO    ,16.7608029842,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00db00
16914,gumstix interface,INFO    ,16.8011169434,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00f600
16953,gumstix interface,INFO    ,16.8400568962,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00de00
16991,gumstix interface,INFO    ,16.8791809082,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00f900
17030,gumstix interface,INFO    ,16.9175720215,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00e400
17072,gumstix interface,INFO    ,16.9557800293,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00e100
17110,gumstix interface,INFO    ,16.9979548454,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00c300
17149,gumstix interface,INFO    ,17.0369870663,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00e700
17188,gumstix interface,INFO    ,17.0753479004,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00f300
17227,gumstix interface,INFO    ,17.1146850586,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/000021
17265,gumstix interface,INFO    ,17.1526179314,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00ed00
17303,gumstix interface,INFO    ,17.1912839413,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/000051
17346,gumstix interface,INFO    ,17.2297358513,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00cf00
17385,gumstix interface,INFO    ,17.2725520134,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00000c
17424,gumstix interface,INFO    ,17.3110349178,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/000024
17463,gumstix interface,INFO    ,17.3503420353,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00d200
17501,gumstix interface,INFO    ,17.3885500431,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00001e
17539,gumstix interface,INFO    ,17.4278869629,CONTENT_PUT,ok,/ndn/ucla.edu/apps/lighting/TV1/living-room-left/setRGB/00cc00
