78.245442176	262.059	1.904036281	0.787402
80.172698412	174.803	1.323537414	0.787402
81.519433106	117.387	0.719818594	0.787402
82.262471655	176.108	0.267029478	0.787402
82.535306122	206.484	0.319274376	0.787402
82.877800453	140.958	0.586303854	0.787402
83.487346938	232.096	0.922993197	0.787402
84.416145124	206.54	0.354104308	0.787402
84.810884353	117.409	0.574693877	0.787402
85.391383219	104.61	0.905578231	0.787402
86.302766439	117.369	0.342494331	0.787402
86.651043083	125.276	0.597913832	0.787402
87.277981859	103.939	0.876553287	0.787402
88.160362811	117.275	0.412154195	0.787402
88.584104308	104.778	0.801088435	0.787402
89.390997732	93.7463	0.429569160	0.787402
89.861224489	174.985	0.208979591	0.787402
90.128231292	465.595	0.470204081	0.787402
90.604240362	522.336	0.168344671	0.787402
90.778390022	578.483	0.150929705	0.787402
90.935124716	621.241	0.243809523	0.787402
91.184761904	702.611	0.214784580	0.787402
91.405351473	780.583	0.127709750	0.787402
91.567868480	700.176	0.615328798	0.787402
92.241247165	293.888	0.139319727	0.787402
92.415396825	186.177	0.150929705	0.787402
92.572131519	176.42	0.336689342	0.787402
92.961065759	117.872	0.621133786	0.787402
93.622857142	65.3484	0.417959183	0.787402
94.087256235	130.347	0.104489795	0.787402
94.284603174	595.833	0.174149659	0.787402
94.464580498	662.065	0.145124716	0.787402
94.615487528	773.844	0.034829931	0.787402
94.656145124	888.801	0.185759637	0.787402
94.870907029	588.905	0.052244897	0.787402
94.946394557	396.636	0.040634920	0.787402
95.045056689	175.309	0.104489795	0.787402
95.213401360	78.4581	0.568888888	0.787402
95.793900226	98.3161	0.632743764	0.787402
96.444081632	131.381	0.684988662	0.787402
97.158072562	106.128	1.288707482	0.787402
98.557097505	527.144	0.029024943	0.787402
98.591904761	611.992	0.168344671	0.787402
98.766054421	699.038	0.098684807	0.787402
98.870544217	767.513	0.046439909	0.787402
98.922789115	893.706	0.133514739	0.787402
99.062108843	1041.86	0.087074829	0.787402
99.155011337	1192.82	0.226394557	0.787402
99.526507936	146.626	0.667573696	0.787402
100.199886621	151.074	0.586303854	0.787402
100.809410430	232.813	0.743038548	0.787402
101.564081632	187.394	0.592108843	0.787402
102.161995464	233.42	1.393197278	0.787402
103.595804988	124.739	0.644353741	0.787402
104.263378684	197.661	0.290249433	0.787402
104.576848072	117.41	0.446984126	0.787402
105.029659863	104.587	1.561541950	0.787402
106.649251700	233.303	0.754648526	0.787402
107.467732426	87.7798	1.219047619	0.787402
108.698390022	104.927	1.996916099	0.787402
110.718548752	172.303	0.516643990	0.787402
111.240975056	163.389	0.638548752	0.787402
111.908548752	116.754	2.356825396	0.787402
114.282789115	116.821	0.377324263	0.787402
114.665918367	116.766	0.179954648	0.787402
114.857505668	116.715	0.185759637	0.787402
115.072267573	116.678	0.063854875	0.787402
115.176757369	116.664	0.081269841	0.787402
115.287074829	116.672	0.069659863	0.787402
115.408979591	116.748	0.133514739	0.787402
115.588911564	116.717	0.133514739	0.787402
115.768888888	236.922	0.284444444	0.787402
116.082335600	236.676	0.522448979	0.787402
116.651224489	233.428	1.073922902	0.787402
